episode,total_reward,avg_reward_per_decision,epsilon
601,-243830.0,-2621.828,0.1644
602,-253471.0,-2460.8835,0.1639
603,-245466.0,-2430.3564,0.1634
604,-261046.0,-2636.8283,0.1629
605,-283571.0,-2675.1981,0.1624
606,-237746.0,-2286.0192,0.1619
607,-255815.0,-2390.7944,0.1614
608,-222223.0,-2116.4095,0.1609
609,-262412.0,-2523.1923,0.1605
610,-243281.0,-2295.1038,0.16
611,-276554.0,-2633.8476,0.1595
612,-234397.0,-2190.6262,0.159
613,-243663.0,-2564.8737,0.1585
614,-246637.0,-2305.0187,0.1581
615,-271987.0,-2666.5392,0.1576
616,-254617.0,-2335.9358,0.1571
617,-267713.0,-2348.3596,0.1566
618,-230818.0,-1972.8034,0.1562
619,-254011.0,-2466.1262,0.1557
620,-263654.0,-2584.8431,0.1552
621,-245698.0,-2213.4955,0.1548
622,-292569.0,-2840.4757,0.1543
623,-257163.0,-2337.8455,0.1538
624,-278363.0,-2601.5234,0.1534
625,-282729.0,-2771.8529,0.1529
626,-264240.0,-2424.2202,0.1525
627,-235770.0,-2267.0192,0.152
628,-243499.0,-2174.0982,0.1516
629,-230187.0,-1967.4103,0.1511
630,-247321.0,-2333.217,0.1506
631,-278407.0,-2420.9304,0.1502
632,-242337.0,-2144.5752,0.1497
633,-265059.0,-2477.1869,0.1493
634,-221325.0,-2148.7864,0.1488
635,-274921.0,-2569.3551,0.1484
636,-276806.0,-2740.6535,0.148
637,-247604.0,-2380.8077,0.1475
638,-245843.0,-2297.5981,0.1471
639,-218343.0,-2079.4571,0.1466
640,-265228.0,-2525.981,0.1462
641,-269263.0,-2564.4095,0.1457
642,-264008.0,-2422.0917,0.1453
643,-237017.0,-2236.0094,0.1449
644,-245745.0,-2194.1518,0.1444
645,-207296.0,-2032.3137,0.144
646,-283255.0,-2622.7315,0.1436
647,-214799.0,-2126.7228,0.1431
648,-234052.0,-2053.0877,0.1427
649,-266139.0,-2559.0288,0.1423
650,-214808.0,-2026.4906,0.1419
651,-251412.0,-2464.8235,0.1414
652,-244938.0,-2247.1376,0.141
653,-267777.0,-2704.8182,0.1406
