episode,total_reward,avg_reward_per_decision,epsilon
723,-83292.0,-705.8644,0.1139
724,-87770.0,-750.1709,0.1136
725,-94929.0,-804.4831,0.1132
726,-85460.0,-724.2373,0.1129
727,-84870.0,-701.405,0.1126
728,-83706.0,-703.4118,0.1122
729,-71947.0,-584.935,0.1119
730,-83998.0,-717.9316,0.1115
731,-89793.0,-748.275,0.1112
732,-85836.0,-746.4,0.1109
733,-92273.0,-809.4123,0.1105
734,-88950.0,-760.2564,0.1102
735,-87542.0,-735.6471,0.1099
736,-88817.0,-734.0248,0.1096
737,-87466.0,-767.2456,0.1092
738,-92472.0,-797.1724,0.1089
739,-85210.0,-722.1186,0.1086
740,-80462.0,-643.696,0.1082
741,-95992.0,-793.3223,0.1079
742,-74528.0,-631.5932,0.1076
743,-77271.0,-633.3689,0.1073
744,-77784.0,-648.2,0.107
745,-79496.0,-651.6066,0.1066
746,-80037.0,-645.4597,0.1063
747,-77911.0,-649.2583,0.106
748,-103454.0,-862.1167,0.1057
749,-88777.0,-727.6803,0.1054
750,-91086.0,-765.4286,0.105
751,-83830.0,-687.1311,0.1047
752,-75801.0,-642.3814,0.1044
753,-89551.0,-752.5294,0.1041
754,-95024.0,-833.5439,0.1038
755,-90394.0,-766.0508,0.1035
756,-84420.0,-697.686,0.1032
757,-79848.0,-670.9916,0.1029
758,-88936.0,-747.3613,0.1025
759,-82569.0,-688.075,0.1022
760,-88613.0,-720.4309,0.1019
761,-82835.0,-696.0924,0.1016
762,-86416.0,-738.5983,0.1013
763,-85535.0,-706.9008,0.101
764,-84803.0,-695.1066,0.1007
765,-82130.0,-708.0172,0.1004
766,-80743.0,-678.5126,0.1001
767,-88860.0,-786.3717,0.0998
768,-78177.0,-640.7951,0.0995
769,-84329.0,-696.9339,0.0992
770,-84442.0,-709.5966,0.0989
771,-76808.0,-634.7769,0.0986
772,-85571.0,-695.6992,0.0983
773,-73325.0,-586.6,0.098
774,-78121.0,-635.1301,0.0977
775,-79130.0,-638.1452,0.0974
776,-96352.0,-809.6807,0.0972
777,-86378.0,-713.8678,0.0969
778,-80419.0,-648.5403,0.0966
779,-80328.0,-663.8678,0.0963
780,-76139.0,-614.0242,0.096
781,-84776.0,-694.8852,0.0957
782,-87851.0,-750.8632,0.0954
783,-75776.0,-611.0968,0.0951
784,-92966.0,-787.8475,0.0948
785,-89195.0,-737.1488,0.0946
786,-78289.0,-641.7131,0.0943
787,-80911.0,-663.2049,0.094
788,-74356.0,-604.5203,0.0937
789,-81832.0,-693.4915,0.0934
790,-89886.0,-713.381,0.0931
791,-84544.0,-716.4746,0.0929
792,-79238.0,-644.2114,0.0926
793,-88402.0,-736.6833,0.0923
794,-86699.0,-741.0171,0.092
795,-83222.0,-682.1475,0.0918
796,-76620.0,-633.2231,0.0915
797,-81389.0,-645.9444,0.0912
798,-82030.0,-689.3277,0.0909
799,-75851.0,-626.8678,0.0907
800,-81874.0,-671.0984,0.0904
801,-92207.0,-774.8487,0.0901
802,-82361.0,-664.2016,0.0898
803,-89822.0,-742.3306,0.0896
804,-88918.0,-753.5424,0.0893
805,-94986.0,-785.0083,0.089
806,-74203.0,-598.4113,0.0888
807,-87568.0,-729.7333,0.0885
808,-83548.0,-684.8197,0.0882
809,-84143.0,-707.084,0.088
810,-76242.0,-630.0992,0.0877
811,-82791.0,-689.925,0.0875
812,-87755.0,-756.5086,0.0872
813,-84459.0,-692.2869,0.0869
814,-84189.0,-701.575,0.0867
815,-84080.0,-700.6667,0.0864
816,-74881.0,-613.7787,0.0861
817,-75909.0,-597.7087,0.0859
818,-90913.0,-745.1885,0.0856
819,-82848.0,-684.6942,0.0854
820,-77870.0,-627.9839,0.0851
821,-80575.0,-665.9091,0.0849
822,-79868.0,-638.944,0.0846
823,-100990.0,-863.1624,0.0844
824,-97103.0,-815.9916,0.0841
825,-79515.0,-651.7623,0.0839
826,-83890.0,-693.3058,0.0836
827,-75909.0,-643.2966,0.0833
828,-93859.0,-788.7311,0.0831
829,-88085.0,-722.0082,0.0828
830,-82680.0,-666.7742,0.0826
831,-79588.0,-621.7812,0.0824
832,-85961.0,-734.7094,0.0821
833,-77698.0,-664.0855,0.0819
834,-87509.0,-723.2149,0.0816
835,-79654.0,-663.7833,0.0814
836,-87544.0,-735.6639,0.0811
837,-78403.0,-632.2823,0.0809
838,-82355.0,-669.5528,0.0806
839,-85881.0,-703.9426,0.0804
840,-85342.0,-699.5246,0.0802
841,-80799.0,-678.9832,0.0799
842,-79653.0,-647.5854,0.0797
843,-89691.0,-753.7059,0.0794
844,-84125.0,-683.9431,0.0792
845,-72753.0,-596.3361,0.079
846,-86433.0,-720.275,0.0787
847,-80457.0,-659.4836,0.0785
848,-81080.0,-675.6667,0.0783
849,-83653.0,-674.621,0.078
850,-81797.0,-687.3697,0.0778
851,-77389.0,-644.9083,0.0775
852,-80596.0,-655.252,0.0773
853,-88031.0,-709.9274,0.0771
854,-79457.0,-667.7059,0.0769
855,-82737.0,-689.475,0.0766
856,-97395.0,-811.625,0.0764
857,-77831.0,-627.6694,0.0762
858,-84783.0,-694.9426,0.0759
859,-83654.0,-697.1167,0.0757
860,-75485.0,-589.7266,0.0755
861,-83559.0,-702.1765,0.0753
862,-81879.0,-676.686,0.075
863,-93686.0,-780.7167,0.0748
864,-81253.0,-655.2661,0.0746
865,-79949.0,-649.9919,0.0744
866,-83652.0,-691.3388,0.0741
867,-82736.0,-667.2258,0.0739
868,-89520.0,-739.8347,0.0737
869,-73424.0,-617.0084,0.0735
870,-76644.0,-608.2857,0.0732
871,-80218.0,-668.4833,0.073
872,-77406.0,-629.3171,0.0728
873,-79825.0,-648.9837,0.0726
874,-82960.0,-680.0,0.0724
875,-94387.0,-786.5583,0.0722
876,-84408.0,-691.8689,0.0719
877,-82649.0,-666.5242,0.0717
878,-82740.0,-683.8017,0.0715
879,-79052.0,-642.6992,0.0713
880,-84190.0,-678.9516,0.0711
881,-84457.0,-675.656,0.0709
882,-82985.0,-685.8264,0.0707
883,-75909.0,-593.0391,0.0704
884,-84226.0,-701.8833,0.0702
885,-83056.0,-675.252,0.07
886,-79504.0,-646.374,0.0698
887,-88833.0,-716.3952,0.0696
888,-85363.0,-717.3361,0.0694
889,-84781.0,-712.4454,0.0692
890,-80802.0,-656.9268,0.069
891,-79929.0,-634.3571,0.0688
892,-81423.0,-667.4016,0.0686
893,-80063.0,-640.504,0.0684
894,-82083.0,-656.664,0.0682
895,-84822.0,-706.85,0.0679
896,-82733.0,-701.1271,0.0677
897,-77747.0,-617.0397,0.0675
898,-83611.0,-674.2823,0.0673
899,-88720.0,-733.2231,0.0671
900,-79497.0,-646.3171,0.0669
901,-75998.0,-603.1587,0.0667
902,-79666.0,-647.6911,0.0665
903,-82243.0,-679.6942,0.0663
904,-85262.0,-704.6446,0.0661
905,-75909.0,-593.0391,0.0659
906,-84855.0,-689.878,0.0657
907,-75650.0,-625.2066,0.0655
908,-85271.0,-710.5917,0.0653
909,-89075.0,-730.123,0.0651
910,-84838.0,-706.9833,0.065
911,-78930.0,-652.314,0.0648
912,-83852.0,-676.2258,0.0646
913,-95508.0,-809.3898,0.0644
914,-82164.0,-668.0,0.0642
915,-80331.0,-663.8926,0.064
916,-82866.0,-662.928,0.0638
917,-81939.0,-677.1818,0.0636
918,-83089.0,-675.5203,0.0634
919,-77188.0,-627.5447,0.0632
920,-79137.0,-648.6639,0.063
921,-74971.0,-590.3228,0.0628
922,-85246.0,-710.3833,0.0627
923,-92929.0,-774.4083,0.0625
924,-83899.0,-693.3802,0.0623
925,-80322.0,-637.4762,0.0621
926,-86588.0,-703.9675,0.0619
927,-94941.0,-811.4615,0.0617
928,-83826.0,-704.4202,0.0615
929,-77510.0,-610.315,0.0613
930,-75680.0,-610.3226,0.0612
931,-88167.0,-711.0242,0.061
932,-88955.0,-741.2917,0.0608
933,-82357.0,-686.3083,0.0606
934,-85804.0,-691.9677,0.0604
935,-84168.0,-689.9016,0.0603
936,-83747.0,-649.2016,0.0601
937,-83959.0,-682.5935,0.0599
938,-87688.0,-718.7541,0.0597
939,-91736.0,-751.9344,0.0595
940,-78337.0,-652.8083,0.0594
941,-85082.0,-709.0167,0.0592
942,-85827.0,-709.314,0.059
943,-86821.0,-729.5882,0.0588
944,-90134.0,-738.8033,0.0586
945,-81616.0,-668.9836,0.0585
946,-84272.0,-690.7541,0.0583
947,-75464.0,-608.5806,0.0581
948,-80511.0,-659.9262,0.0579
949,-81141.0,-665.0902,0.0578
950,-83229.0,-665.832,0.0576
951,-84227.0,-726.0948,0.0574
952,-77654.0,-641.7686,0.0573
953,-75880.0,-597.4803,0.0571
954,-74846.0,-608.5041,0.0569
955,-76428.0,-611.424,0.0567
956,-87235.0,-709.2276,0.0566
957,-81830.0,-676.281,0.0564
958,-80201.0,-652.0407,0.0562
959,-81489.0,-662.5122,0.0561
960,-83880.0,-710.8475,0.0559
961,-89117.0,-712.936,0.0557
962,-84872.0,-701.4215,0.0556
963,-81179.0,-649.432,0.0554
964,-76012.0,-603.2698,0.0552
965,-80065.0,-672.8151,0.0551
966,-78339.0,-616.8425,0.0549
967,-78703.0,-624.627,0.0547
968,-80138.0,-646.2742,0.0546
969,-94324.0,-799.3559,0.0544
970,-76854.0,-619.7903,0.0542
971,-76301.0,-615.3306,0.0541
972,-81035.0,-664.2213,0.0539
973,-83703.0,-675.0242,0.0538
974,-87604.0,-706.4839,0.0536
975,-77289.0,-618.312,0.0534
976,-82730.0,-667.1774,0.0533
977,-81755.0,-659.3145,0.0531
978,-94548.0,-787.9,0.0529
979,-83831.0,-692.8182,0.0528
980,-78899.0,-636.2823,0.0526
981,-82869.0,-668.2984,0.0525
982,-80112.0,-656.6557,0.0523
983,-82937.0,-691.1417,0.0522
984,-82178.0,-657.424,0.052
985,-89281.0,-714.248,0.0518
986,-81561.0,-647.3095,0.0517
987,-78078.0,-629.6613,0.0515
988,-80270.0,-647.3387,0.0514
989,-87166.0,-702.9516,0.0512
990,-78383.0,-622.0873,0.0511
991,-78591.0,-633.7984,0.0509
992,-88876.0,-722.5691,0.0508
993,-86147.0,-706.123,0.0506
994,-80675.0,-645.4,0.0505
995,-76503.0,-612.024,0.0503
996,-77567.0,-620.536,0.0502
997,-90111.0,-738.6148,0.05
998,-79540.0,-631.2698,0.05
999,-85191.0,-698.2869,0.05
1000,-83631.0,-669.048,0.05
